Product Id,Product type,Product Name,Cost,Sale Price,Transaction Id,Due Date,Product Quantity,Bid from,Bfrom,Bid to,BTo,City
16,Electronics,Air Blower,350,600,1107,2015-02-03,1,10,VCC Engineering Company,5,Premier Engineering,Pune
24,Mechanical,metal plates,110,180,1107,2015-02-03,1,10,VCC Engineering Company,5,Premier Engineering,Pune
4,Electronics,Grinder,525,800,1108,2015-02-03,3,3,Deccan Mechanical,6,Technomech,Pune
31,Mechanical,Spanner Set ,110,180,1108,2015-02-03,2,3,Deccan Mechanical,6,Technomech,Pune
18,Mechanical,Crimping,110,180,1108,2015-02-03,3,3,Deccan Mechanical,6,Technomech,Pune
15,Electronics,Exhaust Fan,275,399,1108,2015-02-03,3,3,Deccan Mechanical,6,Technomech,Pune
3,Electronics,Electric Soldering ,90,170,1108,2015-02-03,2,3,Deccan Mechanical,6,Technomech,Pune
6,Electronics,Welding Machine,3500,6000,1109,2015-02-03,3,10,VCC Engineering Company,9,SR Engineering Company,Pune
20,Mechanical,Drilling bits,110,180,1112,2015-02-03,1,5,Premier Engineering,6,Technomech,Pune
22,Mechanical,Screwdriver Kit,110,180,1112,2015-02-03,2,5,Premier Engineering,6,Technomech,Pune
3,Electronics,Electric Soldering ,90,170,1113,2015-02-03,1,8,Altran India,5,Premier Engineering,Pune
19,Mechanical,Nut bolts,110,180,1113,2015-02-03,1,8,Altran India,5,Premier Engineering,Pune
12,Electronics,Batteries,300,650,1113,2015-02-03,3,8,Altran India,5,Premier Engineering,Pune
1,Electronics,Wires and Cables,110,180,1113,2015-02-03,2,8,Altran India,5,Premier Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1113,2015-02-03,2,8,Altran India,5,Premier Engineering,Pune
14,Electronics,DC Motor,80,150,1113,2015-02-03,1,8,Altran India,5,Premier Engineering,Pune
32,Mechanical,Iron Vice,110,180,1113,2015-02-03,1,8,Altran India,5,Premier Engineering,Pune
11,Electronics,Switch Board,130,200,1113,2015-02-03,1,8,Altran India,5,Premier Engineering,Pune
19,Mechanical,Nut bolts,110,180,1116,2015-02-03,3,8,Altran India,7,CADEM Engineering,Pune
18,Mechanical,Crimping,110,180,1116,2015-02-03,2,8,Altran India,7,CADEM Engineering,Pune
11,Electronics,Switch Board,130,200,1116,2015-02-03,2,8,Altran India,7,CADEM Engineering,Pune
5,Electronics,Jigsaw,850,1200,1116,2015-02-03,1,8,Altran India,7,CADEM Engineering,Pune
33,Mechanical,Pliers,110,180,1116,2015-02-03,2,8,Altran India,7,CADEM Engineering,Pune
12,Electronics,Batteries,300,650,1116,2015-02-03,3,8,Altran India,7,CADEM Engineering,Pune
6,Electronics,Welding Machine,3500,6000,1116,2015-02-03,3,8,Altran India,7,CADEM Engineering,Pune
9,Electronics,Adapter,70,125,1117,2015-02-03,3,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
19,Mechanical,Nut bolts,110,180,1117,2015-02-03,2,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
30,Mechanical,Hammer,110,180,1117,2015-02-03,3,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
17,Mechanical,Socket,110,180,1117,2015-02-03,2,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
2,Electronics,Drilling machine,550,800,1117,2015-02-03,1,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
8,Electronics,Regulator,70,90,1117,2015-02-03,1,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
7,Electronics,Cutter,880,1470,1117,2015-02-03,2,3,Deccan Mechanical,4,Ultra Engineering Corporation,Pune
19,Mechanical,Nut bolts,110,180,1119,2015-02-03,3,1,Jvc Engineering Company,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1119,2015-02-03,3,1,Jvc Engineering Company,7,CADEM Engineering,Pune
15,Electronics,Exhaust Fan,275,399,1119,2015-02-03,2,1,Jvc Engineering Company,7,CADEM Engineering,Pune
23,Mechanical,roads,110,180,1122,2015-02-04,1,6,Technomech,7,CADEM Engineering,Pune
32,Mechanical,Iron Vice,110,180,1122,2015-02-04,1,6,Technomech,7,CADEM Engineering,Pune
18,Mechanical,Crimping,110,180,1122,2015-02-04,3,6,Technomech,7,CADEM Engineering,Pune
27,Mechanical,Saw Blades,110,180,1122,2015-02-04,2,6,Technomech,7,CADEM Engineering,Pune
33,Mechanical,Pliers,110,180,1122,2015-02-04,1,6,Technomech,7,CADEM Engineering,Pune
30,Mechanical,Hammer,110,180,1122,2015-02-04,1,6,Technomech,7,CADEM Engineering,Pune
9,Electronics,Adapter,70,125,1122,2015-02-04,2,6,Technomech,7,CADEM Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1123,2015-02-04,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
21,Mechanical,Screw,110,180,1123,2015-02-04,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
33,Mechanical,Pliers,110,180,1123,2015-02-04,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
32,Mechanical,Iron Vice,110,180,1124,2015-02-04,1,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
2,Electronics,Drilling machine,550,800,1124,2015-02-04,1,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
17,Mechanical,Socket,110,180,1124,2015-02-04,3,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
22,Mechanical,Screwdriver Kit,110,180,1124,2015-02-04,2,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
26,Mechanical,clips,110,180,1124,2015-02-04,2,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
19,Mechanical,Nut bolts,110,180,1124,2015-02-04,2,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
34,Mechanical,Gear Box,110,180,1124,2015-02-04,3,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
18,Mechanical,Crimping,110,180,1124,2015-02-04,3,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
2,Electronics,Drilling machine,550,800,1125,2015-02-04,1,7,CADEM Engineering,8,Altran India,Pune
10,Electronics,Switch Box,105,170,1125,2015-02-04,3,7,CADEM Engineering,8,Altran India,Pune
24,Mechanical,metal plates,110,180,1125,2015-02-04,3,7,CADEM Engineering,8,Altran India,Pune
20,Mechanical,Drilling bits,110,180,1125,2015-02-04,2,7,CADEM Engineering,8,Altran India,Pune
21,Mechanical,Screw,110,180,1128,2015-02-04,3,5,Premier Engineering,6,Technomech,Pune
32,Mechanical,Iron Vice,110,180,1128,2015-02-04,1,5,Premier Engineering,6,Technomech,Pune
19,Mechanical,Nut bolts,110,180,1128,2015-02-04,3,5,Premier Engineering,6,Technomech,Pune
31,Mechanical,Spanner Set ,110,180,1128,2015-02-04,3,5,Premier Engineering,6,Technomech,Pune
34,Mechanical,Gear Box,110,180,1128,2015-02-04,2,5,Premier Engineering,6,Technomech,Pune
16,Electronics,Air Blower,350,600,1128,2015-02-04,2,5,Premier Engineering,6,Technomech,Pune
24,Mechanical,metal plates,110,180,1128,2015-02-04,2,5,Premier Engineering,6,Technomech,Pune
7,Electronics,Cutter,880,1470,1128,2015-02-04,2,5,Premier Engineering,6,Technomech,Pune
33,Mechanical,Pliers,110,180,1129,2015-02-04,2,6,Technomech,9,SR Engineering Company,Pune
7,Electronics,Cutter,880,1470,1129,2015-02-04,1,6,Technomech,9,SR Engineering Company,Pune
26,Mechanical,clips,110,180,1129,2015-02-04,1,6,Technomech,9,SR Engineering Company,Pune
4,Electronics,Grinder,525,800,1129,2015-02-04,1,6,Technomech,9,SR Engineering Company,Pune
12,Electronics,Batteries,300,650,1129,2015-02-04,3,6,Technomech,9,SR Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1129,2015-02-04,1,6,Technomech,9,SR Engineering Company,Pune
14,Electronics,DC Motor,80,150,1129,2015-02-04,3,6,Technomech,9,SR Engineering Company,Pune
16,Electronics,Air Blower,350,600,1129,2015-02-04,3,6,Technomech,9,SR Engineering Company,Pune
21,Mechanical,Screw,110,180,1131,2015-02-04,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
28,Mechanical,Circular Saw Blades,110,180,1131,2015-02-04,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
19,Mechanical,Nut bolts,110,180,1131,2015-02-04,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
32,Mechanical,Iron Vice,110,180,1131,2015-02-04,3,5,Premier Engineering,2,Treknocom Engineering ,Pune
4,Electronics,Grinder,525,800,1131,2015-02-04,3,5,Premier Engineering,2,Treknocom Engineering ,Pune
34,Mechanical,Gear Box,110,180,1131,2015-02-04,3,5,Premier Engineering,2,Treknocom Engineering ,Pune
10,Electronics,Switch Box,105,170,1133,2015-02-04,1,2,Treknocom Engineering ,9,SR Engineering Company,Pune
33,Mechanical,Pliers,110,180,1133,2015-02-04,1,2,Treknocom Engineering ,9,SR Engineering Company,Pune
15,Electronics,Exhaust Fan,275,399,1136,2015-02-04,3,8,Altran India,1,Jvc Engineering Company,Pune
4,Electronics,Grinder,525,800,1136,2015-02-04,2,8,Altran India,1,Jvc Engineering Company,Pune
2,Electronics,Drilling machine,550,800,1136,2015-02-04,2,8,Altran India,1,Jvc Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1136,2015-02-04,3,8,Altran India,1,Jvc Engineering Company,Pune
26,Mechanical,clips,110,180,1136,2015-02-04,2,8,Altran India,1,Jvc Engineering Company,Pune
29,Mechanical,Aluminum Ladder,110,180,1136,2015-02-04,2,8,Altran India,1,Jvc Engineering Company,Pune
29,Mechanical,Aluminum Ladder,110,180,1139,2015-02-04,1,8,Altran India,7,CADEM Engineering,Pune
11,Electronics,Switch Board,130,200,1139,2015-02-04,1,8,Altran India,7,CADEM Engineering,Pune
21,Mechanical,Screw,110,180,1141,2015-02-04,3,10,VCC Engineering Company,5,Premier Engineering,Pune
5,Electronics,Jigsaw,850,1200,1141,2015-02-04,1,10,VCC Engineering Company,5,Premier Engineering,Pune
20,Mechanical,Drilling bits,110,180,1144,2015-02-04,3,6,Technomech,9,SR Engineering Company,Pune
10,Electronics,Switch Box,105,170,1144,2015-02-04,2,6,Technomech,9,SR Engineering Company,Pune
7,Electronics,Cutter,880,1470,1144,2015-02-04,1,6,Technomech,9,SR Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1144,2015-02-04,3,6,Technomech,9,SR Engineering Company,Pune
24,Mechanical,metal plates,110,180,1144,2015-02-04,2,6,Technomech,9,SR Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1147,2015-02-04,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
24,Mechanical,metal plates,110,180,1147,2015-02-04,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
16,Electronics,Air Blower,350,600,1147,2015-02-04,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
31,Mechanical,Spanner Set ,110,180,1147,2015-02-04,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
7,Electronics,Cutter,880,1470,1147,2015-02-04,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
28,Mechanical,Circular Saw Blades,110,180,1147,2015-02-04,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
17,Mechanical,Socket,110,180,1149,2015-02-04,3,9,SR Engineering Company,6,Technomech,Pune
33,Mechanical,Pliers,110,180,1149,2015-02-04,1,9,SR Engineering Company,6,Technomech,Pune
11,Electronics,Switch Board,130,200,1149,2015-02-04,2,9,SR Engineering Company,6,Technomech,Pune
32,Mechanical,Iron Vice,110,180,1149,2015-02-04,3,9,SR Engineering Company,6,Technomech,Pune
29,Mechanical,Aluminum Ladder,110,180,1149,2015-02-04,1,9,SR Engineering Company,6,Technomech,Pune
4,Electronics,Grinder,525,800,1149,2015-02-04,2,9,SR Engineering Company,6,Technomech,Pune
20,Mechanical,Drilling bits,110,180,1149,2015-02-04,1,9,SR Engineering Company,6,Technomech,Pune
28,Mechanical,Circular Saw Blades,110,180,1149,2015-02-04,2,9,SR Engineering Company,6,Technomech,Pune
19,Mechanical,Nut bolts,110,180,1151,2015-02-04,2,7,CADEM Engineering,3,Deccan Mechanical,Pune
25,Mechanical,boxes,110,180,1151,2015-02-04,3,7,CADEM Engineering,3,Deccan Mechanical,Pune
2,Electronics,Drilling machine,550,800,1151,2015-02-04,1,7,CADEM Engineering,3,Deccan Mechanical,Pune
9,Electronics,Adapter,70,125,1151,2015-02-04,2,7,CADEM Engineering,3,Deccan Mechanical,Pune
7,Electronics,Cutter,880,1470,1151,2015-02-04,3,7,CADEM Engineering,3,Deccan Mechanical,Pune
7,Electronics,Cutter,880,1470,1154,2015-02-04,2,1,Jvc Engineering Company,5,Premier Engineering,Pune
13,Electronics,AC Motor,1800,2500,1154,2015-02-04,3,1,Jvc Engineering Company,5,Premier Engineering,Pune
23,Mechanical,roads,110,180,1154,2015-02-04,2,1,Jvc Engineering Company,5,Premier Engineering,Pune
30,Mechanical,Hammer,110,180,1155,2015-02-04,1,6,Technomech,2,Treknocom Engineering ,Pune
29,Mechanical,Aluminum Ladder,110,180,1155,2015-02-04,2,6,Technomech,2,Treknocom Engineering ,Pune
4,Electronics,Grinder,525,800,1160,2015-02-04,3,9,SR Engineering Company,1,Jvc Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1160,2015-02-04,3,9,SR Engineering Company,1,Jvc Engineering Company,Pune
23,Mechanical,roads,110,180,1160,2015-02-04,3,9,SR Engineering Company,1,Jvc Engineering Company,Pune
15,Electronics,Exhaust Fan,275,399,1162,2015-02-05,1,1,Jvc Engineering Company,9,SR Engineering Company,Pune
16,Electronics,Air Blower,350,600,1162,2015-02-05,2,1,Jvc Engineering Company,9,SR Engineering Company,Pune
10,Electronics,Switch Box,105,170,1162,2015-02-05,1,1,Jvc Engineering Company,9,SR Engineering Company,Pune
31,Mechanical,Spanner Set ,110,180,1162,2015-02-05,3,1,Jvc Engineering Company,9,SR Engineering Company,Pune
19,Mechanical,Nut bolts,110,180,1162,2015-02-05,2,1,Jvc Engineering Company,9,SR Engineering Company,Pune
29,Mechanical,Aluminum Ladder,110,180,1162,2015-02-05,2,1,Jvc Engineering Company,9,SR Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1165,2015-02-05,2,3,Deccan Mechanical,10,VCC Engineering Company,Pune
1,Electronics,Wires and Cables,110,180,1168,2015-02-05,3,8,Altran India,4,Ultra Engineering Corporation,Pune
30,Mechanical,Hammer,110,180,1168,2015-02-05,2,8,Altran India,4,Ultra Engineering Corporation,Pune
15,Electronics,Exhaust Fan,275,399,1168,2015-02-05,1,8,Altran India,4,Ultra Engineering Corporation,Pune
3,Electronics,Electric Soldering ,90,170,1169,2015-02-05,1,3,Deccan Mechanical,2,Treknocom Engineering ,Pune
25,Mechanical,boxes,110,180,1169,2015-02-05,2,3,Deccan Mechanical,2,Treknocom Engineering ,Pune
13,Electronics,AC Motor,1800,2500,1169,2015-02-05,3,3,Deccan Mechanical,2,Treknocom Engineering ,Pune
25,Mechanical,boxes,110,180,1172,2015-02-05,1,8,Altran India,10,VCC Engineering Company,Pune
27,Mechanical,Saw Blades,110,180,1174,2015-02-05,1,1,Jvc Engineering Company,10,VCC Engineering Company,Pune
33,Mechanical,Pliers,110,180,1177,2015-02-05,1,8,Altran India,7,CADEM Engineering,Pune
11,Electronics,Switch Board,130,200,1177,2015-02-05,1,8,Altran India,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1177,2015-02-05,2,8,Altran India,7,CADEM Engineering,Pune
2,Electronics,Drilling machine,550,800,1177,2015-02-05,1,8,Altran India,7,CADEM Engineering,Pune
5,Electronics,Jigsaw,850,1200,1177,2015-02-05,3,8,Altran India,7,CADEM Engineering,Pune
16,Electronics,Air Blower,350,600,1177,2015-02-05,3,8,Altran India,7,CADEM Engineering,Pune
26,Mechanical,clips,110,180,1179,2015-02-05,3,9,SR Engineering Company,3,Deccan Mechanical,Pune
15,Electronics,Exhaust Fan,275,399,1179,2015-02-05,1,9,SR Engineering Company,3,Deccan Mechanical,Pune
20,Mechanical,Drilling bits,110,180,1179,2015-02-05,2,9,SR Engineering Company,3,Deccan Mechanical,Pune
1,Electronics,Wires and Cables,110,180,1179,2015-02-05,3,9,SR Engineering Company,3,Deccan Mechanical,Pune
27,Mechanical,Saw Blades,110,180,1180,2015-02-05,2,6,Technomech,5,Premier Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1180,2015-02-05,1,6,Technomech,5,Premier Engineering,Pune
18,Mechanical,Crimping,110,180,1180,2015-02-05,1,6,Technomech,5,Premier Engineering,Pune
24,Mechanical,metal plates,110,180,1180,2015-02-05,3,6,Technomech,5,Premier Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1180,2015-02-05,2,6,Technomech,5,Premier Engineering,Pune
20,Mechanical,Drilling bits,110,180,1180,2015-02-05,1,6,Technomech,5,Premier Engineering,Pune
12,Electronics,Batteries,300,650,1182,2015-02-05,2,3,Deccan Mechanical,8,Altran India,Pune
26,Mechanical,clips,110,180,1182,2015-02-05,1,3,Deccan Mechanical,8,Altran India,Pune
6,Electronics,Welding Machine,3500,6000,1182,2015-02-05,2,3,Deccan Mechanical,8,Altran India,Pune
17,Mechanical,Socket,110,180,1182,2015-02-05,2,3,Deccan Mechanical,8,Altran India,Pune
9,Electronics,Adapter,70,125,1182,2015-02-05,2,3,Deccan Mechanical,8,Altran India,Pune
30,Mechanical,Hammer,110,180,1182,2015-02-05,1,3,Deccan Mechanical,8,Altran India,Pune
32,Mechanical,Iron Vice,110,180,1182,2015-02-05,3,3,Deccan Mechanical,8,Altran India,Pune
3,Electronics,Electric Soldering ,90,170,1183,2015-02-05,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
7,Electronics,Cutter,880,1470,1183,2015-02-05,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
9,Electronics,Adapter,70,125,1184,2015-02-05,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
30,Mechanical,Hammer,110,180,1184,2015-02-05,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
14,Electronics,DC Motor,80,150,1184,2015-02-05,2,1,Jvc Engineering Company,7,CADEM Engineering,Pune
5,Electronics,Jigsaw,850,1200,1184,2015-02-05,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
6,Electronics,Welding Machine,3500,6000,1184,2015-02-05,2,1,Jvc Engineering Company,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1184,2015-02-05,1,1,Jvc Engineering Company,7,CADEM Engineering,Pune
31,Mechanical,Spanner Set ,110,180,1188,2015-02-05,1,8,Altran India,1,Jvc Engineering Company,Pune
21,Mechanical,Screw,110,180,1188,2015-02-05,3,8,Altran India,1,Jvc Engineering Company,Pune
33,Mechanical,Pliers,110,180,1188,2015-02-05,1,8,Altran India,1,Jvc Engineering Company,Pune
2,Electronics,Drilling machine,550,800,1191,2015-02-05,2,7,CADEM Engineering,9,SR Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1191,2015-02-05,1,7,CADEM Engineering,9,SR Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1191,2015-02-05,2,7,CADEM Engineering,9,SR Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1191,2015-02-05,1,7,CADEM Engineering,9,SR Engineering Company,Pune
26,Mechanical,clips,110,180,1191,2015-02-05,3,7,CADEM Engineering,9,SR Engineering Company,Pune
12,Electronics,Batteries,300,650,1191,2015-02-05,1,7,CADEM Engineering,9,SR Engineering Company,Pune
31,Mechanical,Spanner Set ,110,180,1191,2015-02-05,1,7,CADEM Engineering,9,SR Engineering Company,Pune
31,Mechanical,Spanner Set ,110,180,1192,2015-02-05,3,9,SR Engineering Company,7,CADEM Engineering,Pune
28,Mechanical,Circular Saw Blades,110,180,1192,2015-02-05,3,9,SR Engineering Company,7,CADEM Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1192,2015-02-05,1,9,SR Engineering Company,7,CADEM Engineering,Pune
22,Mechanical,Screwdriver Kit,110,180,1192,2015-02-05,2,9,SR Engineering Company,7,CADEM Engineering,Pune
33,Mechanical,Pliers,110,180,1192,2015-02-05,2,9,SR Engineering Company,7,CADEM Engineering,Pune
6,Electronics,Welding Machine,3500,6000,1192,2015-02-05,1,9,SR Engineering Company,7,CADEM Engineering,Pune
16,Electronics,Air Blower,350,600,1193,2015-02-05,3,2,Treknocom Engineering ,7,CADEM Engineering,Pune
24,Mechanical,metal plates,110,180,1193,2015-02-05,1,2,Treknocom Engineering ,7,CADEM Engineering,Pune
14,Electronics,DC Motor,80,150,1194,2015-02-05,3,9,SR Engineering Company,2,Treknocom Engineering ,Pune
19,Mechanical,Nut bolts,110,180,1194,2015-02-05,3,9,SR Engineering Company,2,Treknocom Engineering ,Pune
29,Mechanical,Aluminum Ladder,110,180,1194,2015-02-05,3,9,SR Engineering Company,2,Treknocom Engineering ,Pune
17,Mechanical,Socket,110,180,1194,2015-02-05,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
10,Electronics,Switch Box,105,170,1194,2015-02-05,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
4,Electronics,Grinder,525,800,1194,2015-02-05,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
28,Mechanical,Circular Saw Blades,110,180,1194,2015-02-05,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
23,Mechanical,roads,110,180,1194,2015-02-05,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
10,Electronics,Switch Box,105,170,1195,2015-02-05,1,5,Premier Engineering,10,VCC Engineering Company,Pune
18,Mechanical,Crimping,110,180,1195,2015-02-05,3,5,Premier Engineering,10,VCC Engineering Company,Pune
25,Mechanical,boxes,110,180,1195,2015-02-05,3,5,Premier Engineering,10,VCC Engineering Company,Pune
8,Electronics,Regulator,70,90,1197,2015-02-05,3,7,CADEM Engineering,2,Treknocom Engineering ,Pune
10,Electronics,Switch Box,105,170,1197,2015-02-05,3,7,CADEM Engineering,2,Treknocom Engineering ,Pune
17,Mechanical,Socket,110,180,1197,2015-02-05,2,7,CADEM Engineering,2,Treknocom Engineering ,Pune
27,Mechanical,Saw Blades,110,180,1197,2015-02-05,1,7,CADEM Engineering,2,Treknocom Engineering ,Pune
9,Electronics,Adapter,70,125,1197,2015-02-05,3,7,CADEM Engineering,2,Treknocom Engineering ,Pune
